dataset,record_id,dimension,subdimension,record_risk,record_flag,units
civilcomments,49,content_safety,harm_content_density,0.0004251002974342555,False,fraction
civilcomments,50,content_safety,harm_content_density,0.10853216052055359,False,fraction
civilcomments,51,content_safety,harm_content_density,0.0005761837819591165,False,fraction
civilcomments,52,content_safety,harm_content_density,0.024231912568211555,False,fraction
civilcomments,53,content_safety,harm_content_density,0.027402134612202644,False,fraction
civilcomments,54,content_safety,harm_content_density,0.00037962011992931366,False,fraction
civilcomments,55,content_safety,harm_content_density,0.004148923791944981,False,fraction
civilcomments,56,content_safety,harm_content_density,0.000523900322150439,False,fraction
civilcomments,57,content_safety,harm_content_density,0.005743252579122782,False,fraction
civilcomments,58,content_safety,harm_content_density,0.00046338405809365213,False,fraction
civilcomments,59,content_safety,harm_content_density,0.001693521742708981,False,fraction
civilcomments,60,content_safety,harm_content_density,0.000583298213314265,False,fraction
civilcomments,61,content_safety,harm_content_density,0.000439215888036415,False,fraction
civilcomments,62,content_safety,harm_content_density,0.0005621025920845568,False,fraction
civilcomments,63,content_safety,harm_content_density,0.0005248059169389307,False,fraction
civilcomments,64,content_safety,harm_content_density,0.007756299339234829,False,fraction
civilcomments,65,content_safety,harm_content_density,0.001431864220649004,False,fraction
civilcomments,66,content_safety,harm_content_density,0.0004200717667117715,False,fraction
civilcomments,67,content_safety,harm_content_density,0.0012615054147318006,False,fraction
civilcomments,68,content_safety,harm_content_density,0.0004542414390016347,False,fraction
civilcomments,69,content_safety,harm_content_density,0.12291908264160156,False,fraction
civilcomments,70,content_safety,harm_content_density,0.07497256994247437,False,fraction
civilcomments,71,content_safety,harm_content_density,0.0005290660774335265,False,fraction
civilcomments,72,content_safety,harm_content_density,0.06753005087375641,False,fraction
civilcomments,73,content_safety,harm_content_density,0.0006862516165710986,False,fraction
civilcomments,74,content_safety,harm_content_density,0.0006391886854544282,False,fraction
civilcomments,75,content_safety,harm_content_density,0.00045295790187083185,False,fraction
civilcomments,76,content_safety,harm_content_density,0.007579241879284382,False,fraction
civilcomments,77,content_safety,harm_content_density,0.0007049784762784839,False,fraction
civilcomments,78,content_safety,harm_content_density,0.07749923318624496,False,fraction
civilcomments,79,content_safety,harm_content_density,0.0005005839630030096,False,fraction
civilcomments,80,content_safety,harm_content_density,0.0012249902356415987,False,fraction
civilcomments,81,content_safety,harm_content_density,0.0004127111460547894,False,fraction
civilcomments,82,content_safety,harm_content_density,0.00040377629920840263,False,fraction
civilcomments,83,content_safety,harm_content_density,0.0006701387465000153,False,fraction
civilcomments,84,content_safety,harm_content_density,0.0005354938330128789,False,fraction
civilcomments,85,content_safety,harm_content_density,0.0018149387324228883,False,fraction
civilcomments,86,content_safety,harm_content_density,0.003578562755137682,False,fraction
civilcomments,87,content_safety,harm_content_density,0.0014564990997314453,False,fraction
civilcomments,88,content_safety,harm_content_density,0.0009204412926919758,False,fraction
civilcomments,89,content_safety,harm_content_density,0.0004672258219216019,False,fraction
civilcomments,90,content_safety,harm_content_density,0.001962937181815505,False,fraction
civilcomments,91,content_safety,harm_content_density,0.0006453281384892762,False,fraction
civilcomments,92,content_safety,harm_content_density,0.001608055317774415,False,fraction
civilcomments,93,content_safety,harm_content_density,0.01662670075893402,False,fraction
civilcomments,94,content_safety,harm_content_density,0.00045806937851011753,False,fraction
civilcomments,95,content_safety,harm_content_density,0.0023945062421262264,False,fraction
civilcomments,96,content_safety,harm_content_density,0.0014363068621605635,False,fraction
civilcomments,97,content_safety,harm_content_density,0.03609055280685425,False,fraction
civilcomments,98,content_safety,harm_content_density,0.0013027547392994165,False,fraction
civilcomments,99,content_safety,harm_content_density,0.07118691504001617,False,fraction
civilcomments,100,content_safety,harm_content_density,0.0008020935347303748,False,fraction
civilcomments,101,content_safety,harm_content_density,0.0005561310681514442,False,fraction
civilcomments,102,content_safety,harm_content_density,0.0007357302238233387,False,fraction
civilcomments,103,content_safety,harm_content_density,0.01112564280629158,False,fraction
civilcomments,104,content_safety,harm_content_density,0.0004995633498765528,False,fraction
civilcomments,105,content_safety,harm_content_density,0.0032603475265204906,False,fraction
civilcomments,106,content_safety,harm_content_density,0.0005680439644493163,False,fraction
civilcomments,107,content_safety,harm_content_density,0.00043340667616575956,False,fraction
civilcomments,108,content_safety,harm_content_density,0.00050442322390154,False,fraction
civilcomments,109,content_safety,harm_content_density,0.0033899620175361633,False,fraction
civilcomments,110,content_safety,harm_content_density,0.0005125798052176833,False,fraction
civilcomments,111,content_safety,harm_content_density,0.0008734946022741497,False,fraction
civilcomments,112,content_safety,harm_content_density,0.0007791882380843163,False,fraction
civilcomments,113,content_safety,harm_content_density,0.0012635346502065659,False,fraction
civilcomments,114,content_safety,harm_content_density,0.0006616614991798997,False,fraction
civilcomments,115,content_safety,harm_content_density,0.00035636097891256213,False,fraction
civilcomments,116,content_safety,harm_content_density,0.001985922921448946,False,fraction
civilcomments,117,content_safety,harm_content_density,0.0006236720946617424,False,fraction
civilcomments,118,content_safety,harm_content_density,0.00037009117659181356,False,fraction
civilcomments,119,content_safety,harm_content_density,0.0024740302469581366,False,fraction
civilcomments,120,content_safety,harm_content_density,0.000721728487405926,False,fraction
civilcomments,121,content_safety,harm_content_density,0.0005920592811889946,False,fraction
civilcomments,122,content_safety,harm_content_density,0.0064376420341432095,False,fraction
civilcomments,123,content_safety,harm_content_density,0.0008164903265424073,False,fraction
civilcomments,124,content_safety,harm_content_density,0.004401172045618296,False,fraction
civilcomments,125,content_safety,harm_content_density,0.006181619595736265,False,fraction
civilcomments,126,content_safety,harm_content_density,0.0005985621246509254,False,fraction
civilcomments,127,content_safety,harm_content_density,0.0007400005124509335,False,fraction
civilcomments,128,content_safety,harm_content_density,0.0015147915109992027,False,fraction
civilcomments,129,content_safety,harm_content_density,0.0004128583241254091,False,fraction
civilcomments,130,content_safety,harm_content_density,0.00046308781020343304,False,fraction
civilcomments,131,content_safety,harm_content_density,0.0005703877541236579,False,fraction
civilcomments,132,content_safety,harm_content_density,0.0011378633789718151,False,fraction
civilcomments,133,content_safety,harm_content_density,0.0034390664659440517,False,fraction
civilcomments,134,content_safety,harm_content_density,0.00044089826405979693,False,fraction
civilcomments,135,content_safety,harm_content_density,0.2990885376930237,False,fraction
civilcomments,136,content_safety,harm_content_density,0.03878873959183693,False,fraction
civilcomments,137,content_safety,harm_content_density,0.009842934086918831,False,fraction
civilcomments,138,content_safety,harm_content_density,0.0016379428561776876,False,fraction
civilcomments,139,content_safety,harm_content_density,0.0028866080101579428,False,fraction
civilcomments,140,content_safety,harm_content_density,0.2810010313987732,False,fraction
civilcomments,141,content_safety,harm_content_density,0.0006791315390728414,False,fraction
civilcomments,142,content_safety,harm_content_density,0.00042687286622822285,False,fraction
civilcomments,143,content_safety,harm_content_density,0.0006206668331287801,False,fraction
civilcomments,144,content_safety,harm_content_density,0.0016108909621834755,False,fraction
civilcomments,145,content_safety,harm_content_density,0.0012204168597236276,False,fraction
civilcomments,146,content_safety,harm_content_density,0.0006336575606837869,False,fraction
civilcomments,147,content_safety,harm_content_density,0.0014594801468774676,False,fraction
civilcomments,148,content_safety,harm_content_density,0.00038562293048016727,False,fraction
civilcomments,149,content_safety,harm_content_density,0.014030230231583118,False,fraction
civilcomments,150,content_safety,harm_content_density,0.0006358644459396601,False,fraction
civilcomments,151,content_safety,harm_content_density,0.004717997275292873,False,fraction
civilcomments,152,content_safety,harm_content_density,0.000438855990068987,False,fraction
civilcomments,153,content_safety,harm_content_density,0.0008850215235725045,False,fraction
civilcomments,154,content_safety,harm_content_density,0.005246697459369898,False,fraction
civilcomments,155,content_safety,harm_content_density,0.05238647758960724,False,fraction
civilcomments,156,content_safety,harm_content_density,0.00039214195567183197,False,fraction
civilcomments,157,content_safety,harm_content_density,0.003106617834419012,False,fraction
civilcomments,158,content_safety,harm_content_density,0.29070162773132324,False,fraction
civilcomments,159,content_safety,harm_content_density,0.0010222425917163491,False,fraction
civilcomments,160,content_safety,harm_content_density,0.013509964570403099,False,fraction
civilcomments,161,content_safety,harm_content_density,0.0020398458000272512,False,fraction
civilcomments,162,content_safety,harm_content_density,0.000510039331857115,False,fraction
civilcomments,163,content_safety,harm_content_density,0.009128034114837646,False,fraction
civilcomments,164,content_safety,harm_content_density,0.0005048823659308255,False,fraction
civilcomments,165,content_safety,harm_content_density,0.19904637336730957,False,fraction
civilcomments,166,content_safety,harm_content_density,0.0003065092023462057,False,fraction
civilcomments,167,content_safety,harm_content_density,0.00038611143827438354,False,fraction
civilcomments,168,content_safety,harm_content_density,0.0006784774595871568,False,fraction
civilcomments,169,content_safety,harm_content_density,0.0005378574132919312,False,fraction
civilcomments,170,content_safety,harm_content_density,0.003806294873356819,False,fraction
civilcomments,171,content_safety,harm_content_density,0.0005377994966693223,False,fraction
civilcomments,172,content_safety,harm_content_density,0.033571965992450714,False,fraction
civilcomments,173,content_safety,harm_content_density,0.0030119495932012796,False,fraction
civilcomments,174,content_safety,harm_content_density,0.0006673122406937182,False,fraction
civilcomments,175,content_safety,harm_content_density,0.0003933702246285975,False,fraction
civilcomments,176,content_safety,harm_content_density,0.0006710763555020094,False,fraction
civilcomments,177,content_safety,harm_content_density,0.0004467392573133111,False,fraction
civilcomments,178,content_safety,harm_content_density,0.0012018574634566903,False,fraction
civilcomments,179,content_safety,harm_content_density,0.0010643176501616836,False,fraction
civilcomments,180,content_safety,harm_content_density,0.07661303132772446,False,fraction
civilcomments,181,content_safety,harm_content_density,0.034000083804130554,False,fraction
civilcomments,182,content_safety,harm_content_density,0.0006122003542259336,False,fraction
civilcomments,183,content_safety,harm_content_density,0.03917891904711723,False,fraction
civilcomments,184,content_safety,harm_content_density,0.0004518726491369307,False,fraction
civilcomments,185,content_safety,harm_content_density,0.001012767432257533,False,fraction
civilcomments,186,content_safety,harm_content_density,0.05458632856607437,False,fraction
civilcomments,187,content_safety,harm_content_density,0.005954452324658632,False,fraction
civilcomments,188,content_safety,harm_content_density,0.0005245358915999532,False,fraction
civilcomments,189,content_safety,harm_content_density,0.0006357026868499815,False,fraction
civilcomments,190,content_safety,harm_content_density,0.00045722880167886615,False,fraction
civilcomments,191,content_safety,harm_content_density,0.0006683340761810541,False,fraction
civilcomments,192,content_safety,harm_content_density,0.0006339042447507381,False,fraction
civilcomments,193,content_safety,harm_content_density,0.00347145926207304,False,fraction
civilcomments,194,content_safety,harm_content_density,0.009594438597559929,False,fraction
civilcomments,195,content_safety,harm_content_density,0.0004454616573639214,False,fraction
civilcomments,196,content_safety,harm_content_density,0.00037347254692576826,False,fraction
civilcomments,197,content_safety,harm_content_density,0.01343133207410574,False,fraction
civilcomments,198,content_safety,harm_content_density,0.0004511871957220137,False,fraction
civilcomments,199,content_safety,harm_content_density,0.0017595221288502216,False,fraction
civilcomments,200,content_safety,harm_content_density,0.0014763843500986695,False,fraction
civilcomments,201,content_safety,harm_content_density,0.001746698864735663,False,fraction
civilcomments,202,content_safety,harm_content_density,0.004829675890505314,False,fraction
civilcomments,203,content_safety,harm_content_density,0.0053509497083723545,False,fraction
civilcomments,204,content_safety,harm_content_density,0.009721592999994755,False,fraction
civilcomments,205,content_safety,harm_content_density,0.0038151955232024193,False,fraction
civilcomments,206,content_safety,harm_content_density,0.000532160047441721,False,fraction
civilcomments,207,content_safety,harm_content_density,0.020572233945131302,False,fraction
civilcomments,208,content_safety,harm_content_density,0.001910568680614233,False,fraction
civilcomments,209,content_safety,harm_content_density,0.004636283963918686,False,fraction
civilcomments,210,content_safety,harm_content_density,0.0007154368795454502,False,fraction
civilcomments,211,content_safety,harm_content_density,0.08010553568601608,False,fraction
civilcomments,212,content_safety,harm_content_density,0.000491372135002166,False,fraction
civilcomments,213,content_safety,harm_content_density,0.00103316071908921,False,fraction
civilcomments,214,content_safety,harm_content_density,0.0005874783382751048,False,fraction
civilcomments,215,content_safety,harm_content_density,0.013917859643697739,False,fraction
civilcomments,216,content_safety,harm_content_density,0.002532894955947995,False,fraction
civilcomments,217,content_safety,harm_content_density,0.11590053141117096,False,fraction
civilcomments,218,content_safety,harm_content_density,0.0008360680076293647,False,fraction
civilcomments,219,content_safety,harm_content_density,0.00039293529698625207,False,fraction
civilcomments,220,content_safety,harm_content_density,0.0005231557879596949,False,fraction
civilcomments,221,content_safety,harm_content_density,0.00040180032374337316,False,fraction
civilcomments,222,content_safety,harm_content_density,0.0011334771988913417,False,fraction
civilcomments,223,content_safety,harm_content_density,0.012963385321199894,False,fraction
civilcomments,224,content_safety,harm_content_density,0.000699167896527797,False,fraction
civilcomments,225,content_safety,harm_content_density,0.0004248033801559359,False,fraction
civilcomments,226,content_safety,harm_content_density,0.0004595897044055164,False,fraction
civilcomments,227,content_safety,harm_content_density,0.0005545668536797166,False,fraction
civilcomments,228,content_safety,harm_content_density,0.0019221571274101734,False,fraction
civilcomments,229,content_safety,harm_content_density,0.0009741412359289825,False,fraction
civilcomments,230,content_safety,harm_content_density,0.00041260101716034114,False,fraction
civilcomments,231,content_safety,harm_content_density,0.0005023441626690328,False,fraction
civilcomments,232,content_safety,harm_content_density,0.0003913775144610554,False,fraction
civilcomments,233,content_safety,harm_content_density,0.0009076724527403712,False,fraction
civilcomments,234,content_safety,harm_content_density,0.0004658980469685048,False,fraction
civilcomments,235,content_safety,harm_content_density,0.02213428169488907,False,fraction
civilcomments,236,content_safety,harm_content_density,0.0007173327612690628,False,fraction
civilcomments,237,content_safety,harm_content_density,0.2074027806520462,False,fraction
civilcomments,238,content_safety,harm_content_density,0.00065363704925403,False,fraction
civilcomments,239,content_safety,harm_content_density,0.006112387869507074,False,fraction
civilcomments,240,content_safety,harm_content_density,0.0009032862726598978,False,fraction
civilcomments,241,content_safety,harm_content_density,0.0007801734609529376,False,fraction
civilcomments,242,content_safety,harm_content_density,0.00037049196544103324,False,fraction
civilcomments,243,content_safety,harm_content_density,0.006832282058894634,False,fraction
civilcomments,244,content_safety,harm_content_density,0.00037264390266500413,False,fraction
civilcomments,245,content_safety,harm_content_density,0.0032538999803364277,False,fraction
civilcomments,246,content_safety,harm_content_density,0.001146487658843398,False,fraction
civilcomments,247,content_safety,harm_content_density,0.0011140683200210333,False,fraction
civilcomments,248,content_safety,harm_content_density,0.00040194118628278375,False,fraction
civilcomments,249,content_safety,harm_content_density,0.003574296133592725,False,fraction
civilcomments,250,content_safety,harm_content_density,0.051487069576978683,False,fraction
civilcomments,251,content_safety,harm_content_density,0.005036256741732359,False,fraction
civilcomments,252,content_safety,harm_content_density,0.00202152319252491,False,fraction
civilcomments,253,content_safety,harm_content_density,0.007764310576021671,False,fraction
civilcomments,254,content_safety,harm_content_density,0.018727343529462814,False,fraction
civilcomments,255,content_safety,harm_content_density,0.0003978672029916197,False,fraction
civilcomments,256,content_safety,harm_content_density,0.0003866682236548513,False,fraction
civilcomments,257,content_safety,harm_content_density,0.0008096610545180738,False,fraction
civilcomments,258,content_safety,harm_content_density,0.00035076733911409974,False,fraction
civilcomments,259,content_safety,harm_content_density,0.00041473537567071617,False,fraction
civilcomments,260,content_safety,harm_content_density,0.0009770761243999004,False,fraction
civilcomments,261,content_safety,harm_content_density,0.061342060565948486,False,fraction
civilcomments,262,content_safety,harm_content_density,0.0107096703723073,False,fraction
civilcomments,263,content_safety,harm_content_density,0.009386974386870861,False,fraction
civilcomments,264,content_safety,harm_content_density,0.005060089286416769,False,fraction
civilcomments,265,content_safety,harm_content_density,0.0005067370948381722,False,fraction
civilcomments,266,content_safety,harm_content_density,0.0005721677443943918,False,fraction
civilcomments,267,content_safety,harm_content_density,0.001262557227164507,False,fraction
civilcomments,268,content_safety,harm_content_density,0.00043513355194590986,False,fraction
civilcomments,269,content_safety,harm_content_density,0.0004922372754663229,False,fraction
civilcomments,270,content_safety,harm_content_density,0.03297986462712288,False,fraction
civilcomments,271,content_safety,harm_content_density,0.0006888712523505092,False,fraction
civilcomments,272,content_safety,harm_content_density,0.0003960640460718423,False,fraction
civilcomments,273,content_safety,harm_content_density,0.000336033379426226,False,fraction
civilcomments,274,content_safety,harm_content_density,0.000755651795770973,False,fraction
civilcomments,275,content_safety,harm_content_density,0.0010072116274386644,False,fraction
civilcomments,276,content_safety,harm_content_density,0.0017439787043258548,False,fraction
civilcomments,277,content_safety,harm_content_density,0.012132754549384117,False,fraction
civilcomments,278,content_safety,harm_content_density,0.0005242147017270327,False,fraction
civilcomments,279,content_safety,harm_content_density,0.0027198363095521927,False,fraction
civilcomments,280,content_safety,harm_content_density,0.00877867266535759,False,fraction
civilcomments,281,content_safety,harm_content_density,0.0004251303034834564,False,fraction
civilcomments,282,content_safety,harm_content_density,0.00046409337664954364,False,fraction
civilcomments,283,content_safety,harm_content_density,0.000868090137373656,False,fraction
civilcomments,284,content_safety,harm_content_density,0.0006632784497924149,False,fraction
civilcomments,285,content_safety,harm_content_density,0.013880393467843533,False,fraction
civilcomments,286,content_safety,harm_content_density,0.0005164108006283641,False,fraction
civilcomments,287,content_safety,harm_content_density,0.0005140429711900651,False,fraction
civilcomments,288,content_safety,harm_content_density,0.00039786420529708266,False,fraction
civilcomments,289,content_safety,harm_content_density,0.00041049678111448884,False,fraction
civilcomments,290,content_safety,harm_content_density,0.0005396552733145654,False,fraction
civilcomments,291,content_safety,harm_content_density,0.0004831072874367237,False,fraction
civilcomments,292,content_safety,harm_content_density,0.001213092589750886,False,fraction
civilcomments,293,content_safety,harm_content_density,0.0003876305709127337,False,fraction
civilcomments,294,content_safety,harm_content_density,0.0005876888753846288,False,fraction
civilcomments,295,content_safety,harm_content_density,0.00040980667108669877,False,fraction
civilcomments,296,content_safety,harm_content_density,0.00046518404269590974,False,fraction
civilcomments,297,content_safety,harm_content_density,0.0008144291350618005,False,fraction
civilcomments,298,content_safety,harm_content_density,0.000449137733085081,False,fraction
civilcomments,299,content_safety,harm_content_density,0.0027436581440269947,False,fraction
civilcomments,300,content_safety,harm_content_density,0.0016088554402813315,False,fraction
civilcomments,301,content_safety,harm_content_density,0.0063961646519601345,False,fraction
civilcomments,302,content_safety,harm_content_density,0.0031275174114853144,False,fraction
civilcomments,303,content_safety,harm_content_density,0.0007355966372415423,False,fraction
civilcomments,304,content_safety,harm_content_density,0.0005826859269291162,False,fraction
civilcomments,305,content_safety,harm_content_density,0.0097029535099864,False,fraction
civilcomments,306,content_safety,harm_content_density,0.0003959832538384944,False,fraction
civilcomments,307,content_safety,harm_content_density,0.10292591899633408,False,fraction
civilcomments,308,content_safety,harm_content_density,0.0004668611800298095,False,fraction
civilcomments,309,content_safety,harm_content_density,0.0022722939029335976,False,fraction
civilcomments,310,content_safety,harm_content_density,0.000675385701470077,False,fraction
civilcomments,311,content_safety,harm_content_density,0.0017313739517703652,False,fraction
civilcomments,312,content_safety,harm_content_density,0.0007897892501205206,False,fraction
civilcomments,313,content_safety,harm_content_density,0.0003770719049498439,False,fraction
civilcomments,314,content_safety,harm_content_density,0.04139489680528641,False,fraction
civilcomments,315,content_safety,harm_content_density,0.0006103505729697645,False,fraction
civilcomments,316,content_safety,harm_content_density,0.0006667178822681308,False,fraction
civilcomments,317,content_safety,harm_content_density,0.432075560092926,False,fraction
civilcomments,318,content_safety,harm_content_density,0.0009164420189335942,False,fraction
civilcomments,319,content_safety,harm_content_density,0.0003574436414055526,False,fraction
civilcomments,320,content_safety,harm_content_density,0.01003984920680523,False,fraction
civilcomments,321,content_safety,harm_content_density,0.00043853980605490506,False,fraction
civilcomments,322,content_safety,harm_content_density,0.0006561195477843285,False,fraction
civilcomments,323,content_safety,harm_content_density,0.19394634664058685,False,fraction
civilcomments,324,content_safety,harm_content_density,0.058744143694639206,False,fraction
civilcomments,325,content_safety,harm_content_density,0.0004387052031233907,False,fraction
civilcomments,326,content_safety,harm_content_density,0.0004091986920684576,False,fraction
civilcomments,327,content_safety,harm_content_density,0.000473040621727705,False,fraction
civilcomments,328,content_safety,harm_content_density,0.0009001828730106354,False,fraction
civilcomments,329,content_safety,harm_content_density,0.001688326825387776,False,fraction
civilcomments,330,content_safety,harm_content_density,0.01894807070493698,False,fraction
civilcomments,331,content_safety,harm_content_density,0.0006821010611020029,False,fraction
civilcomments,332,content_safety,harm_content_density,0.0004331386007834226,False,fraction
civilcomments,333,content_safety,harm_content_density,0.0005670434911735356,False,fraction
civilcomments,334,content_safety,harm_content_density,0.0004187537415418774,False,fraction
civilcomments,335,content_safety,harm_content_density,0.0004836795851588249,False,fraction
civilcomments,336,content_safety,harm_content_density,0.0006279055378399789,False,fraction
civilcomments,337,content_safety,harm_content_density,0.0007931862492114305,False,fraction
civilcomments,338,content_safety,harm_content_density,0.0005014289636164904,False,fraction
civilcomments,339,content_safety,harm_content_density,0.00041202697320841253,False,fraction
civilcomments,340,content_safety,harm_content_density,0.0007115364423952997,False,fraction
civilcomments,341,content_safety,harm_content_density,0.0008206390775740147,False,fraction
civilcomments,342,content_safety,harm_content_density,0.016195645555853844,False,fraction
civilcomments,343,content_safety,harm_content_density,0.0008352904696948826,False,fraction
civilcomments,344,content_safety,harm_content_density,0.0016356153646484017,False,fraction
civilcomments,345,content_safety,harm_content_density,0.0004686283937189728,False,fraction
civilcomments,346,content_safety,harm_content_density,0.0013546040281653404,False,fraction
civilcomments,347,content_safety,harm_content_density,0.00041075883200392127,False,fraction
civilcomments,348,content_safety,harm_content_density,0.0004244271549396217,False,fraction
civilcomments,349,content_safety,harm_content_density,0.0004990664892829955,False,fraction
civilcomments,350,content_safety,harm_content_density,0.001135565689764917,False,fraction
civilcomments,351,content_safety,harm_content_density,0.018688596785068512,False,fraction
civilcomments,352,content_safety,harm_content_density,0.0006835020030848682,False,fraction
civilcomments,353,content_safety,harm_content_density,0.0006902918103151023,False,fraction
civilcomments,354,content_safety,harm_content_density,0.0024785578716546297,False,fraction
civilcomments,355,content_safety,harm_content_density,0.0006462442106567323,False,fraction
civilcomments,356,content_safety,harm_content_density,0.000400158780394122,False,fraction
civilcomments,357,content_safety,harm_content_density,0.021918728947639465,False,fraction
civilcomments,358,content_safety,harm_content_density,0.08751082420349121,False,fraction
civilcomments,359,content_safety,harm_content_density,0.0004195728979539126,False,fraction
civilcomments,360,content_safety,harm_content_density,0.00046746726729907095,False,fraction
civilcomments,361,content_safety,harm_content_density,0.8426182270050049,True,fraction
civilcomments,362,content_safety,harm_content_density,0.010129465721547604,False,fraction
civilcomments,363,content_safety,harm_content_density,0.0012107982765883207,False,fraction
civilcomments,364,content_safety,harm_content_density,0.006289997603744268,False,fraction
civilcomments,365,content_safety,harm_content_density,0.0004578993539325893,False,fraction
civilcomments,366,content_safety,harm_content_density,0.0018977851141244173,False,fraction
civilcomments,367,content_safety,harm_content_density,0.0017817748012021184,False,fraction
civilcomments,368,content_safety,harm_content_density,0.0008809074643068016,False,fraction
civilcomments,369,content_safety,harm_content_density,0.0011567743495106697,False,fraction
civilcomments,370,content_safety,harm_content_density,0.005902817472815514,False,fraction
civilcomments,371,content_safety,harm_content_density,0.017293179407715797,False,fraction
civilcomments,372,content_safety,harm_content_density,0.00038452973240055144,False,fraction
civilcomments,373,content_safety,harm_content_density,0.14957617223262787,False,fraction
civilcomments,374,content_safety,harm_content_density,0.0055907550267875195,False,fraction
civilcomments,375,content_safety,harm_content_density,0.001686801202595234,False,fraction
civilcomments,376,content_safety,harm_content_density,0.0011718837777152658,False,fraction
civilcomments,377,content_safety,harm_content_density,0.03208703175187111,False,fraction
civilcomments,378,content_safety,harm_content_density,0.001794927753508091,False,fraction
civilcomments,379,content_safety,harm_content_density,0.006907252129167318,False,fraction
civilcomments,380,content_safety,harm_content_density,0.0030545752961188555,False,fraction
civilcomments,381,content_safety,harm_content_density,0.000728254031855613,False,fraction
civilcomments,382,content_safety,harm_content_density,0.0008070747717283666,False,fraction
civilcomments,383,content_safety,harm_content_density,0.0007754730177111924,False,fraction
civilcomments,384,content_safety,harm_content_density,0.00197823834605515,False,fraction
civilcomments,385,content_safety,harm_content_density,0.0006032463861629367,False,fraction
civilcomments,386,content_safety,harm_content_density,0.004509679041802883,False,fraction
civilcomments,387,content_safety,harm_content_density,0.000738859293051064,False,fraction
civilcomments,388,content_safety,harm_content_density,0.000430628948379308,False,fraction
civilcomments,389,content_safety,harm_content_density,0.0005702975322492421,False,fraction
civilcomments,390,content_safety,harm_content_density,0.13681581616401672,False,fraction
