dataset,record_id,dimension,subdimension,record_risk,record_flag,units
german_credit,185,content_safety,label_integrity,0.07435309304809479,False,fraction
german_credit,186,content_safety,label_integrity,0.5820650734988218,True,fraction
german_credit,187,content_safety,label_integrity,0.15262084013034327,False,fraction
german_credit,188,content_safety,label_integrity,0.7195026102169075,True,fraction
german_credit,189,content_safety,label_integrity,0.5781701711507817,True,fraction
german_credit,190,content_safety,label_integrity,0.9757917998294607,True,fraction
german_credit,191,content_safety,label_integrity,0.4024773641474978,False,fraction
german_credit,192,content_safety,label_integrity,0.6313626607926218,True,fraction
german_credit,193,content_safety,label_integrity,0.04859783981565635,False,fraction
german_credit,194,content_safety,label_integrity,0.5536773773658994,True,fraction
german_credit,195,content_safety,label_integrity,0.8000907616835511,True,fraction
german_credit,196,content_safety,label_integrity,0.02470207742841324,False,fraction
german_credit,197,content_safety,label_integrity,0.290513896422258,False,fraction
german_credit,198,content_safety,label_integrity,0.1269424566568247,False,fraction
german_credit,199,content_safety,label_integrity,0.4005532018567731,False,fraction
german_credit,200,content_safety,label_integrity,0.051157998763552426,False,fraction
german_credit,201,content_safety,label_integrity,0.6651001528828562,True,fraction
german_credit,202,content_safety,label_integrity,0.13620143289097097,False,fraction
german_credit,203,content_safety,label_integrity,0.991674888344803,True,fraction
german_credit,204,content_safety,label_integrity,0.12000197153809289,False,fraction
german_credit,205,content_safety,label_integrity,0.5213569807589806,True,fraction
german_credit,206,content_safety,label_integrity,0.03407815526612201,False,fraction
german_credit,207,content_safety,label_integrity,0.029769616619482964,False,fraction
german_credit,208,content_safety,label_integrity,0.8360209989202246,True,fraction
german_credit,209,content_safety,label_integrity,0.0004106544479201002,False,fraction
german_credit,210,content_safety,label_integrity,0.007906954224876639,False,fraction
german_credit,211,content_safety,label_integrity,0.04805496782659624,False,fraction
german_credit,212,content_safety,label_integrity,0.15336445816741406,False,fraction
german_credit,213,content_safety,label_integrity,0.802795979374779,True,fraction
german_credit,214,content_safety,label_integrity,0.02841014282273946,False,fraction
german_credit,215,content_safety,label_integrity,0.0001589453240287142,False,fraction
german_credit,216,content_safety,label_integrity,0.6394018677532491,True,fraction
german_credit,217,content_safety,label_integrity,0.18767576093488847,False,fraction
german_credit,218,content_safety,label_integrity,0.7457075355068021,True,fraction
german_credit,219,content_safety,label_integrity,0.10604258097008912,False,fraction
german_credit,220,content_safety,label_integrity,0.2943923495232763,False,fraction
german_credit,221,content_safety,label_integrity,0.7521046940308785,True,fraction
german_credit,222,content_safety,label_integrity,0.13297625373556243,False,fraction
german_credit,223,content_safety,label_integrity,0.046111162407056594,False,fraction
german_credit,224,content_safety,label_integrity,0.041298521595900306,False,fraction
german_credit,225,content_safety,label_integrity,0.43294214906769546,False,fraction
german_credit,226,content_safety,label_integrity,0.6355143088630173,True,fraction
german_credit,227,content_safety,label_integrity,0.4950295682839214,False,fraction
german_credit,228,content_safety,label_integrity,0.9506817929994323,True,fraction
german_credit,229,content_safety,label_integrity,0.856733087968915,True,fraction
german_credit,230,content_safety,label_integrity,0.5697281541592893,True,fraction
german_credit,231,content_safety,label_integrity,0.074554716921306,False,fraction
german_credit,232,content_safety,label_integrity,0.03709600122581602,False,fraction
german_credit,233,content_safety,label_integrity,0.19492455923777774,False,fraction
german_credit,234,content_safety,label_integrity,0.018220034485685987,False,fraction
german_credit,235,content_safety,label_integrity,0.31842318135010717,False,fraction
german_credit,236,content_safety,label_integrity,0.843490642023567,True,fraction
german_credit,237,content_safety,label_integrity,0.3381911076176686,False,fraction
german_credit,238,content_safety,label_integrity,0.08493211568793102,False,fraction
german_credit,239,content_safety,label_integrity,0.14476029690756376,False,fraction
german_credit,240,content_safety,label_integrity,0.26764902319980577,False,fraction
german_credit,241,content_safety,label_integrity,0.04969004763825313,False,fraction
german_credit,242,content_safety,label_integrity,0.16689175098566467,False,fraction
german_credit,243,content_safety,label_integrity,0.08520965161518468,False,fraction
german_credit,244,content_safety,label_integrity,0.1298381115927446,False,fraction
german_credit,245,content_safety,label_integrity,0.057213828867826,False,fraction
german_credit,246,content_safety,label_integrity,0.04303521865099047,False,fraction
german_credit,247,content_safety,label_integrity,0.27390101019735336,False,fraction
german_credit,248,content_safety,label_integrity,0.13367089436194857,False,fraction
german_credit,249,content_safety,label_integrity,0.7861240770172793,True,fraction
german_credit,250,content_safety,label_integrity,0.040166610274432135,False,fraction
german_credit,251,content_safety,label_integrity,0.09967955954474017,False,fraction
german_credit,252,content_safety,label_integrity,0.11212325220056962,False,fraction
german_credit,253,content_safety,label_integrity,0.06833909521184467,False,fraction
german_credit,254,content_safety,label_integrity,0.053689339559760296,False,fraction
german_credit,255,content_safety,label_integrity,0.34750420716138886,False,fraction
german_credit,256,content_safety,label_integrity,0.06991590962424354,False,fraction
german_credit,257,content_safety,label_integrity,0.19285185540229832,False,fraction
german_credit,258,content_safety,label_integrity,0.029793445631676407,False,fraction
german_credit,259,content_safety,label_integrity,0.08924987300304887,False,fraction
german_credit,260,content_safety,label_integrity,0.22938391532883728,False,fraction
german_credit,261,content_safety,label_integrity,0.470456869730296,False,fraction
german_credit,262,content_safety,label_integrity,0.3865349382098804,False,fraction
german_credit,263,content_safety,label_integrity,0.4089767097688588,False,fraction
german_credit,264,content_safety,label_integrity,0.017104199179172386,False,fraction
german_credit,265,content_safety,label_integrity,0.7226437413033864,True,fraction
german_credit,266,content_safety,label_integrity,0.059828475869490694,False,fraction
german_credit,267,content_safety,label_integrity,0.20391300884014574,False,fraction
german_credit,268,content_safety,label_integrity,0.8620853942536899,True,fraction
german_credit,269,content_safety,label_integrity,0.0861318119037886,False,fraction
german_credit,270,content_safety,label_integrity,0.021140120483120195,False,fraction
german_credit,271,content_safety,label_integrity,0.020794503135625475,False,fraction
german_credit,272,content_safety,label_integrity,0.9744801206733285,True,fraction
german_credit,273,content_safety,label_integrity,0.6048908175550773,True,fraction
german_credit,274,content_safety,label_integrity,0.17643290287134572,False,fraction
german_credit,275,content_safety,label_integrity,0.04336110034636176,False,fraction
german_credit,276,content_safety,label_integrity,0.07575360549133192,False,fraction
german_credit,277,content_safety,label_integrity,0.09199086319378758,False,fraction
german_credit,278,content_safety,label_integrity,0.9418207165449282,True,fraction
german_credit,279,content_safety,label_integrity,0.07603544114152583,False,fraction
german_credit,280,content_safety,label_integrity,0.014335379041812035,False,fraction
german_credit,281,content_safety,label_integrity,0.06223443589835387,False,fraction
german_credit,282,content_safety,label_integrity,0.12204265914429924,False,fraction
german_credit,283,content_safety,label_integrity,0.026678241645233136,False,fraction
german_credit,284,content_safety,label_integrity,0.6107491160632382,True,fraction
german_credit,285,content_safety,label_integrity,0.8878373743289791,True,fraction
german_credit,286,content_safety,label_integrity,0.5168140483182622,True,fraction
german_credit,287,content_safety,label_integrity,0.3523734592915506,False,fraction
german_credit,288,content_safety,label_integrity,0.10623524588554811,False,fraction
german_credit,289,content_safety,label_integrity,0.37644985741308945,False,fraction
german_credit,290,content_safety,label_integrity,0.011281631032643236,False,fraction
german_credit,291,content_safety,label_integrity,0.6300523102519444,True,fraction
german_credit,292,content_safety,label_integrity,0.3120073063249337,False,fraction
german_credit,293,content_safety,label_integrity,0.15299697950741187,False,fraction
german_credit,294,content_safety,label_integrity,0.4461477424020688,False,fraction
german_credit,295,content_safety,label_integrity,0.501541197603397,True,fraction
german_credit,296,content_safety,label_integrity,0.03788440335817178,False,fraction
german_credit,297,content_safety,label_integrity,0.043712627633722856,False,fraction
german_credit,298,content_safety,label_integrity,0.05526210032776513,False,fraction
german_credit,299,content_safety,label_integrity,0.02428588439387147,False,fraction
german_credit,300,content_safety,label_integrity,0.04863830408553471,False,fraction
german_credit,301,content_safety,label_integrity,0.5832808200185007,True,fraction
german_credit,302,content_safety,label_integrity,0.9090258033173899,True,fraction
german_credit,303,content_safety,label_integrity,0.3858135117750159,False,fraction
german_credit,304,content_safety,label_integrity,0.7082325357866125,True,fraction
german_credit,305,content_safety,label_integrity,0.04623946597852879,False,fraction
german_credit,306,content_safety,label_integrity,0.10332354985472658,False,fraction
german_credit,307,content_safety,label_integrity,0.6106927670252047,True,fraction
german_credit,308,content_safety,label_integrity,0.6436649337574147,True,fraction
german_credit,309,content_safety,label_integrity,0.7251114071737923,True,fraction
german_credit,310,content_safety,label_integrity,0.19656788522480761,False,fraction
german_credit,311,content_safety,label_integrity,0.2975865082151674,False,fraction
german_credit,312,content_safety,label_integrity,0.29660699583256067,False,fraction
german_credit,313,content_safety,label_integrity,0.5432102528254139,True,fraction
german_credit,314,content_safety,label_integrity,0.012198913525316657,False,fraction
german_credit,315,content_safety,label_integrity,0.16174591840605534,False,fraction
german_credit,316,content_safety,label_integrity,0.13506150239080117,False,fraction
german_credit,317,content_safety,label_integrity,0.06193956195754102,False,fraction
german_credit,318,content_safety,label_integrity,0.15251125289027567,False,fraction
german_credit,319,content_safety,label_integrity,0.37593344884033164,False,fraction
german_credit,320,content_safety,label_integrity,0.3241084588660832,False,fraction
german_credit,321,content_safety,label_integrity,0.35132700278197504,False,fraction
german_credit,322,content_safety,label_integrity,0.1308921209199081,False,fraction
german_credit,323,content_safety,label_integrity,0.1445912132529965,False,fraction
german_credit,324,content_safety,label_integrity,0.1324644484326698,False,fraction
german_credit,325,content_safety,label_integrity,0.03884554217751379,False,fraction
german_credit,326,content_safety,label_integrity,0.01986581345259797,False,fraction
german_credit,327,content_safety,label_integrity,0.08512059607903932,False,fraction
german_credit,328,content_safety,label_integrity,0.33413211744558957,False,fraction
german_credit,329,content_safety,label_integrity,0.2733726968586794,False,fraction
german_credit,330,content_safety,label_integrity,0.09809673075330716,False,fraction
german_credit,331,content_safety,label_integrity,0.9017898747892901,True,fraction
german_credit,332,content_safety,label_integrity,0.037641910037560566,False,fraction
german_credit,333,content_safety,label_integrity,0.5835387232387101,True,fraction
german_credit,334,content_safety,label_integrity,0.03739649566984049,False,fraction
german_credit,335,content_safety,label_integrity,0.8814103604229563,True,fraction
german_credit,336,content_safety,label_integrity,0.24082318660152535,False,fraction
german_credit,337,content_safety,label_integrity,0.8150037454001818,True,fraction
german_credit,338,content_safety,label_integrity,0.7150117229855483,True,fraction
german_credit,339,content_safety,label_integrity,0.5369068454903653,True,fraction
german_credit,340,content_safety,label_integrity,0.7197522526694625,True,fraction
german_credit,341,content_safety,label_integrity,0.40149744711401825,False,fraction
german_credit,342,content_safety,label_integrity,0.303604854309517,False,fraction
german_credit,343,content_safety,label_integrity,0.33027401348850727,False,fraction
german_credit,344,content_safety,label_integrity,0.12971782986436375,False,fraction
german_credit,345,content_safety,label_integrity,0.06513507033383548,False,fraction
german_credit,346,content_safety,label_integrity,0.045855048075205906,False,fraction
german_credit,347,content_safety,label_integrity,0.4469081967243371,False,fraction
german_credit,348,content_safety,label_integrity,0.020435946916993353,False,fraction
german_credit,349,content_safety,label_integrity,0.7773944777412022,True,fraction
german_credit,350,content_safety,label_integrity,0.11317708958024175,False,fraction
german_credit,351,content_safety,label_integrity,0.9682669022388929,True,fraction
german_credit,352,content_safety,label_integrity,0.012685808610947813,False,fraction
german_credit,353,content_safety,label_integrity,0.25601425905473163,False,fraction
german_credit,354,content_safety,label_integrity,0.10654342656134985,False,fraction
german_credit,355,content_safety,label_integrity,0.2449394429135756,False,fraction
german_credit,356,content_safety,label_integrity,0.005843720859047941,False,fraction
german_credit,357,content_safety,label_integrity,0.840956071133079,True,fraction
german_credit,358,content_safety,label_integrity,0.09737128512696613,False,fraction
german_credit,359,content_safety,label_integrity,0.3346401750467717,False,fraction
german_credit,360,content_safety,label_integrity,0.4413359061812313,False,fraction
german_credit,361,content_safety,label_integrity,0.03134662727363213,False,fraction
german_credit,362,content_safety,label_integrity,0.3639802780974766,False,fraction
german_credit,363,content_safety,label_integrity,0.1410218169830515,False,fraction
german_credit,364,content_safety,label_integrity,0.49936043874403535,False,fraction
german_credit,365,content_safety,label_integrity,0.017856110691374494,False,fraction
german_credit,366,content_safety,label_integrity,0.018667471385477086,False,fraction
german_credit,367,content_safety,label_integrity,0.6111343940570744,True,fraction
german_credit,368,content_safety,label_integrity,0.34251884643239017,False,fraction
german_credit,369,content_safety,label_integrity,0.24537325470126292,False,fraction
german_credit,370,content_safety,label_integrity,0.14135379722552588,False,fraction
german_credit,371,content_safety,label_integrity,0.05386486671258073,False,fraction
german_credit,372,content_safety,label_integrity,0.07476975377438044,False,fraction
german_credit,373,content_safety,label_integrity,0.3942819278655141,False,fraction
german_credit,374,content_safety,label_integrity,0.036497786915948294,False,fraction
german_credit,375,content_safety,label_integrity,0.31775165589772336,False,fraction
german_credit,376,content_safety,label_integrity,0.06571627387221413,False,fraction
german_credit,377,content_safety,label_integrity,0.015414040634618487,False,fraction
german_credit,378,content_safety,label_integrity,0.12034255564863805,False,fraction
german_credit,379,content_safety,label_integrity,0.08708305781158865,False,fraction
german_credit,380,content_safety,label_integrity,0.13286080867228567,False,fraction
german_credit,381,content_safety,label_integrity,0.6141489422598732,True,fraction
german_credit,382,content_safety,label_integrity,0.15547541824346034,False,fraction
german_credit,383,content_safety,label_integrity,0.36288913401338374,False,fraction
german_credit,384,content_safety,label_integrity,0.12686440526917353,False,fraction
german_credit,385,content_safety,label_integrity,0.12504747036688135,False,fraction
german_credit,386,content_safety,label_integrity,0.10831390634803673,False,fraction
german_credit,387,content_safety,label_integrity,0.6113773794238733,True,fraction
german_credit,388,content_safety,label_integrity,0.21453719916280212,False,fraction
german_credit,389,content_safety,label_integrity,0.07919622810150007,False,fraction
german_credit,390,content_safety,label_integrity,0.15242907996621002,False,fraction
german_credit,391,content_safety,label_integrity,0.08420512483433784,False,fraction
german_credit,392,content_safety,label_integrity,0.7968512193359703,True,fraction
german_credit,393,content_safety,label_integrity,0.1135641198410503,False,fraction
german_credit,394,content_safety,label_integrity,0.05147790144118258,False,fraction
german_credit,395,content_safety,label_integrity,0.7055177771237635,True,fraction
german_credit,396,content_safety,label_integrity,0.5072418502822021,True,fraction
german_credit,397,content_safety,label_integrity,0.41064760769890984,False,fraction
german_credit,398,content_safety,label_integrity,0.7198678011789398,True,fraction
german_credit,399,content_safety,label_integrity,0.014871381060169275,False,fraction
german_credit,400,content_safety,label_integrity,0.060582463180893,False,fraction
german_credit,401,content_safety,label_integrity,0.1682541558205468,False,fraction
german_credit,402,content_safety,label_integrity,0.6875353828413211,True,fraction
german_credit,403,content_safety,label_integrity,0.22229017724899436,False,fraction
german_credit,404,content_safety,label_integrity,0.2599425091943892,False,fraction
german_credit,405,content_safety,label_integrity,0.6056811388490894,True,fraction
german_credit,406,content_safety,label_integrity,0.0061738789379548464,False,fraction
german_credit,407,content_safety,label_integrity,0.1673710055301344,False,fraction
german_credit,408,content_safety,label_integrity,0.12814731034120797,False,fraction
german_credit,409,content_safety,label_integrity,0.8416410987144984,True,fraction
german_credit,410,content_safety,label_integrity,0.4780199832237265,False,fraction
german_credit,411,content_safety,label_integrity,0.02182204136811039,False,fraction
german_credit,412,content_safety,label_integrity,0.9477148059692422,True,fraction
german_credit,413,content_safety,label_integrity,0.09263248676279212,False,fraction
german_credit,414,content_safety,label_integrity,0.4234091682957346,False,fraction
german_credit,415,content_safety,label_integrity,0.03447540936179694,False,fraction
german_credit,416,content_safety,label_integrity,0.32063151745641993,False,fraction
german_credit,417,content_safety,label_integrity,0.7372472349049255,True,fraction
german_credit,418,content_safety,label_integrity,0.14664947474479928,False,fraction
german_credit,419,content_safety,label_integrity,0.6265575546215452,True,fraction
german_credit,420,content_safety,label_integrity,0.08513856991818214,False,fraction
german_credit,421,content_safety,label_integrity,0.07779453168413275,False,fraction
german_credit,422,content_safety,label_integrity,0.07638465875847911,False,fraction
